"id_question","finished","thread_length","outstd_count","contains_outstanding"
"80,007",0,3,1,yes
"80,011",0,6,5,yes
"80,012",1,7,4,yes
"80,018",0,2,1,yes
"80,019",0,2,1,yes
"80,022",0,2,1,yes
"80,028",1,3,2,yes
"80,032",0,6,2,yes
"80,033",0,6,4,yes
"80,036",0,11,2,yes
"80,037",1,11,7,yes
"80,038",1,4,3,yes
"80,042",1,10,6,yes
"80,049",0,6,6,yes
"80,053",1,7,7,yes
"80,054",0,7,7,yes
"80,055",0,2,2,yes
"80,060",1,14,13,yes
"80,061",0,8,8,yes
"80,065",0,10,8,yes
"80,066",0,2,1,yes
"80,068",1,4,3,yes
"80,069",0,10,7,yes
"80,070",1,8,5,yes
"80,071",0,5,2,yes
"80,075",0,17,10,yes
"80,077",1,5,5,yes
"80,080",1,3,2,yes
"80,081",0,2,1,yes
"80,083",0,7,6,yes
"80,084",0,2,1,yes
"80,086",1,6,6,yes
"80,088",1,8,8,yes
"80,090",1,7,7,yes
"80,093",0,11,7,yes
"80,095",0,3,2,yes
"80,098",0,3,3,yes
"80,099",0,9,4,yes
"80,100",0,7,5,yes
"80,101",0,3,2,yes
"80,103",1,4,2,yes
"80,105",0,7,7,yes
"80,107",0,5,3,yes
"80,109",1,4,2,yes
"80,111",1,6,3,yes
"80,112",0,2,1,yes
"80,114",0,3,1,yes
"80,115",0,5,2,yes
"80,116",0,7,3,yes
"80,117",0,10,5,yes
"80,119",0,8,8,yes
"80,122",1,5,5,yes
"80,125",0,2,1,yes
"80,126",0,2,1,yes
"80,129",0,3,3,yes
"80,134",0,6,6,yes
"80,137",1,8,4,yes
"80,139",1,8,8,yes
"80,142",1,2,2,yes
"80,146",1,4,3,yes
"80,148",1,2,2,yes
"80,149",0,3,1,yes
"80,150",0,3,2,yes
"80,151",0,2,2,yes
"80,152",1,3,2,yes
"80,153",0,6,4,yes
"80,156",0,4,2,yes
"80,158",0,3,3,yes
"80,159",0,2,1,yes
"80,161",0,2,1,yes
"80,162",1,2,2,yes
"80,163",0,4,3,yes
"80,166",1,2,2,yes
"80,169",0,3,2,yes
"80,172",1,12,7,yes
"80,173",1,3,3,yes
"80,174",0,7,4,yes
"80,176",0,11,11,yes
"80,181",0,4,3,yes
"80,186",1,3,2,yes
"80,188",0,8,8,yes
"80,191",0,5,4,yes
"80,192",0,2,1,yes
"80,193",0,2,1,yes
"80,194",1,3,3,yes
"80,196",1,7,4,yes
"80,198",1,7,7,yes
"80,199",1,8,7,yes
"80,201",1,7,7,yes
"80,202",1,8,5,yes
"80,203",0,4,4,yes
"80,205",0,2,1,yes
"80,207",1,4,3,yes
"80,210",0,11,7,yes
"80,211",0,7,7,yes
"80,214",0,5,2,yes
"80,215",0,8,4,yes
"80,219",0,7,4,yes
"80,220",1,5,5,yes
"80,221",0,2,2,yes
"80,226",0,6,6,yes
"80,229",0,6,3,yes
"80,230",0,3,2,yes
"80,232",1,11,11,yes
"80,233",0,3,3,yes
"80,234",0,7,4,yes
"80,235",0,3,3,yes
"80,237",0,2,1,yes
"80,239",1,4,3,yes
"80,241",1,10,10,yes
"80,242",0,3,3,yes
"80,247",0,5,4,yes
"80,250",0,2,1,yes
"80,251",1,12,9,yes
"80,253",0,8,5,yes
"80,257",0,10,9,yes
"80,260",0,2,2,yes
"80,263",1,4,4,yes
"80,266",0,4,3,yes
"80,267",0,6,3,yes
"80,268",0,8,8,yes
"80,271",0,2,1,yes
"80,275",1,4,4,yes
"80,276",0,3,2,yes
"80,277",1,5,5,yes
"80,280",0,2,0,no
"80,282",1,6,5,yes
"80,285",0,11,7,yes
"80,286",0,3,2,yes
"80,289",1,7,7,yes
"80,290",0,5,1,yes
"80,293",1,5,3,yes
"80,295",0,3,3,yes
"80,296",0,8,5,yes
"80,298",0,7,6,yes
"80,302",0,2,1,yes
"80,304",0,6,5,yes
"80,305",1,7,6,yes
"80,309",0,6,4,yes
"80,313",0,2,1,yes
"80,314",1,8,8,yes
"80,315",1,9,9,yes
"80,316",1,5,5,yes
"80,318",0,9,8,yes
"80,319",0,4,3,yes
"80,325",1,3,3,yes
"80,326",0,8,8,yes
"80,328",0,2,1,yes
"80,329",0,12,12,yes
"80,333",0,5,3,yes
"80,337",0,2,2,yes
"80,338",0,6,4,yes
"80,340",0,30,27,yes
"80,343",0,2,1,yes
"80,349",0,1,0,no
"80,351",0,2,1,yes
"80,353",0,9,8,yes
"80,354",0,4,2,yes
"80,355",0,4,4,yes
"80,357",0,5,4,yes
"80,358",0,4,2,yes
"80,359",1,6,6,yes
"80,364",1,7,3,yes
"80,366",0,3,2,yes
"80,367",0,4,3,yes
"80,370",0,3,2,yes
"80,371",1,2,1,yes
"80,372",0,1,0,no
"80,373",1,9,9,yes
"80,374",0,5,5,yes
"80,378",0,4,1,yes
"80,379",1,15,15,yes
"80,383",1,3,3,yes
"80,387",0,7,4,yes
"80,389",1,6,3,yes
"80,391",0,9,6,yes
"80,392",1,3,1,yes
"80,395",0,5,5,yes
"80,400",0,3,2,yes
"80,402",1,3,2,yes
"80,403",0,6,4,yes
"80,406",0,5,2,yes
"80,407",0,7,7,yes
"80,408",1,3,3,yes
"80,410",0,4,4,yes
"80,413",0,8,8,yes
"80,416",0,2,1,yes
"80,417",0,4,4,yes
"80,419",0,5,5,yes
"80,422",0,4,4,yes
"80,423",0,3,2,yes
"80,424",1,21,10,yes
"80,425",0,5,2,yes
"80,426",0,2,2,yes
"80,427",0,3,3,yes
"80,428",1,3,1,yes
"80,431",0,4,4,yes
"80,432",0,3,2,yes
"80,434",0,2,1,yes
"80,436",0,5,4,yes
"80,437",1,5,3,yes
"80,438",1,4,2,yes
"80,440",0,1,1,yes
"80,442",0,2,2,yes
"80,443",0,8,5,yes
"80,444",0,3,2,yes
"80,445",0,7,5,yes
"80,447",0,6,5,yes
"80,448",1,4,4,yes
"80,453",0,12,12,yes
"80,456",0,5,3,yes
"80,458",0,5,4,yes
"80,459",1,10,10,yes
"80,460",0,8,7,yes
"80,462",0,1,0,no
"80,466",0,1,1,yes
"80,468",0,2,1,yes
"80,470",0,1,0,no
"80,471",0,3,2,yes
"80,472",0,1,0,no
"80,473",0,4,4,yes
"80,475",0,4,3,yes
"80,478",0,12,8,yes
"80,481",1,11,11,yes
"80,482",1,6,6,yes
"80,484",1,5,5,yes
"80,485",0,4,4,yes
"80,487",1,4,3,yes
"80,488",0,10,9,yes
"80,489",0,4,3,yes
"80,492",0,8,5,yes
"80,495",0,14,12,yes
"80,497",0,3,2,yes
"80,499",0,4,2,yes
"80,500",1,2,1,yes
"80,501",0,1,0,no
"80,502",1,8,8,yes
"80,504",0,2,1,yes
"80,508",0,2,1,yes
"80,509",0,1,0,no
"80,510",0,4,3,yes
"80,515",1,2,2,yes
"80,516",0,12,12,yes
"80,518",0,1,0,no
"80,521",0,6,4,yes
"80,522",0,6,3,yes
"80,523",0,2,1,yes
"80,524",0,13,5,yes
"80,528",0,14,8,yes
"80,529",1,16,10,yes
"80,532",0,2,1,yes
"80,533",0,2,1,yes
"80,535",0,5,3,yes
"80,538",0,6,3,yes
"80,539",0,4,2,yes
"80,546",0,3,3,yes
"80,551",0,9,9,yes
"80,555",0,1,0,no
"80,556",0,6,4,yes
"80,557",0,5,4,yes
"80,560",0,9,6,yes
"80,562",0,5,4,yes
"80,563",0,2,2,yes
"80,564",0,14,14,yes
"80,565",1,10,6,yes
"80,567",0,2,1,yes
"80,569",1,2,0,no
"80,570",1,5,4,yes
"80,574",0,3,2,yes
"80,577",0,7,6,yes
"80,578",0,11,6,yes
"80,580",0,6,6,yes
"80,585",0,5,5,yes
"80,587",0,9,9,yes
"80,588",0,7,6,yes
"80,589",0,6,5,yes
"80,591",0,8,5,yes
"80,593",0,2,0,no
"80,597",0,1,0,no
"80,598",1,3,2,yes
"80,602",0,3,2,yes
"80,603",0,4,4,yes
"80,605",1,5,5,yes
"80,607",0,3,2,yes
"80,614",0,9,4,yes
"80,619",0,8,6,yes
"80,621",0,7,5,yes
"80,623",0,7,5,yes
"80,624",0,8,8,yes
"80,627",1,15,13,yes
"80,628",1,7,4,yes
"80,629",0,7,6,yes
"80,631",1,8,5,yes
"80,632",0,3,3,yes
"80,633",1,4,2,yes
"80,634",1,6,5,yes
"80,635",1,8,5,yes
"80,637",0,20,15,yes
"80,643",0,7,4,yes
"80,644",1,5,2,yes
"80,645",1,7,5,yes
"80,647",1,2,2,yes
"80,649",0,5,4,yes
"80,650",0,7,6,yes
"80,654",1,2,2,yes
"80,658",1,3,3,yes
"80,660",0,1,1,yes
"80,664",1,4,2,yes
"80,666",0,8,4,yes
"80,667",1,3,3,yes
"80,675",0,3,2,yes
"80,677",0,1,0,no
"80,679",0,13,13,yes
"80,682",0,6,6,yes
"80,683",0,4,3,yes
"80,684",0,2,1,yes
"80,685",0,7,7,yes
"80,687",1,11,7,yes
"80,688",0,6,5,yes
"80,689",0,4,2,yes
"80,691",0,3,2,yes
"80,693",0,1,0,no
"80,694",1,18,18,yes
"80,695",1,9,5,yes
"80,699",1,13,11,yes
"80,700",1,3,3,yes
"80,703",1,6,4,yes
"80,707",0,10,4,yes
"80,711",1,2,2,yes
"80,712",0,5,3,yes
"80,715",0,3,3,yes
"80,717",0,6,3,yes
"80,718",0,2,1,yes
"80,721",0,3,2,yes
"80,723",0,2,1,yes
"80,724",1,6,6,yes
"80,725",0,5,4,yes
"80,726",1,3,1,yes
"80,731",1,7,7,yes
"80,735",0,5,3,yes
"80,736",0,4,3,yes
"80,737",0,2,1,yes
"80,738",1,17,14,yes
"80,741",0,6,6,yes
"80,742",0,2,1,yes
"80,743",0,3,1,yes
"80,744",0,10,8,yes
"80,747",1,3,2,yes
"80,751",1,3,2,yes
"80,752",1,4,3,yes
"80,753",0,2,1,yes
"80,755",1,18,5,yes
"80,759",1,5,1,yes
"80,764",1,4,3,yes
"80,766",1,12,12,yes
"80,767",0,8,4,yes
"80,769",0,9,8,yes
"80,776",0,8,8,yes
"80,777",0,8,5,yes
"80,778",0,5,5,yes
"80,779",0,5,3,yes
"80,781",0,5,3,yes
"80,782",0,3,2,yes
"80,783",0,3,2,yes
"80,784",0,3,1,yes
"80,785",0,6,5,yes
"80,792",1,10,9,yes
"80,793",0,4,4,yes
"80,794",0,3,2,yes
"80,795",0,2,1,yes
"80,796",1,2,2,yes
"80,798",1,2,2,yes
"80,801",1,3,1,yes
"80,803",1,4,3,yes
"80,806",0,10,7,yes
"80,811",0,2,1,yes
"80,813",0,2,1,yes
"80,816",1,7,7,yes
"80,819",0,3,3,yes
"80,821",1,12,12,yes
"80,822",1,18,17,yes
"80,824",0,5,5,yes
"80,828",0,1,1,yes
"80,829",1,10,10,yes
"80,830",0,3,1,yes
"80,831",1,5,3,yes
"80,832",0,2,1,yes
"80,833",1,20,19,yes
"80,838",0,2,2,yes
"80,839",1,4,4,yes
"80,840",1,2,1,yes
"80,842",0,18,18,yes
"80,847",0,2,2,yes
"80,848",1,8,8,yes
"80,854",0,10,8,yes
"80,855",0,2,1,yes
"80,857",1,4,2,yes
"80,860",0,1,0,no
"80,862",0,3,2,yes
"80,863",0,7,5,yes
"80,864",0,7,3,yes
"80,867",0,8,4,yes
"80,869",1,4,4,yes
"80,870",0,5,2,yes
"80,871",0,2,2,yes
"80,872",0,7,7,yes
"80,874",0,17,9,yes
"80,875",0,4,2,yes
"80,877",0,2,2,yes
"80,879",0,7,7,yes
"80,880",1,6,6,yes
"80,881",0,2,1,yes
"80,883",0,2,2,yes
"80,884",0,11,5,yes
"80,885",0,5,2,yes
"80,887",0,3,2,yes
"80,888",0,2,1,yes
"80,890",0,3,2,yes
"80,891",0,1,0,no
"80,895",0,2,1,yes
"80,896",0,2,1,yes
"80,898",0,6,5,yes
"80,899",0,2,1,yes
"80,903",0,12,8,yes
"80,906",0,7,5,yes
"80,907",0,19,19,yes
"80,910",0,2,1,yes
"80,911",1,6,3,yes
"80,913",0,5,2,yes
"80,914",0,5,2,yes
"80,915",1,10,8,yes
"80,921",1,9,9,yes
"80,922",0,3,1,yes
"80,924",0,3,1,yes
"80,927",0,6,3,yes
"80,928",1,2,1,yes
"80,930",0,5,4,yes
"80,931",0,4,3,yes
"80,932",0,1,1,yes
"80,933",0,3,2,yes
"80,935",0,6,5,yes
"80,936",0,3,2,yes
"80,937",0,5,5,yes
"80,938",1,2,2,yes
"80,939",0,6,4,yes
"80,940",0,5,4,yes
"80,942",0,2,2,yes
"80,945",1,3,2,yes
"80,946",1,3,2,yes
"80,947",1,7,5,yes
"80,948",0,5,3,yes
"80,951",0,2,2,yes
"80,952",0,8,5,yes
"80,955",1,33,31,yes
"80,956",0,1,1,yes
"80,957",0,2,1,yes
"80,965",0,1,1,yes
"80,968",0,2,1,yes
"80,971",0,4,3,yes
"80,974",1,5,5,yes
"80,976",0,8,4,yes
"80,978",0,4,3,yes
"80,979",1,12,2,yes
"80,982",1,3,2,yes
"80,984",0,2,1,yes
"80,985",0,1,0,no
"80,987",0,3,1,yes
"80,991",0,6,1,yes
"80,992",0,3,2,yes
"80,994",1,9,7,yes
"80,995",0,2,2,yes
"80,996",0,9,4,yes
"80,998",0,6,6,yes
"80,999",0,5,3,yes
"81,000",0,12,11,yes
"81,001",0,1,0,no
"81,004",0,4,2,yes
"81,005",0,6,6,yes
"81,006",1,3,3,yes
"81,008",0,17,15,yes
"81,009",0,4,2,yes
"81,015",1,4,4,yes
"81,019",1,7,7,yes
"81,020",0,11,11,yes
"81,021",1,5,5,yes
"81,024",0,3,2,yes
"81,026",0,9,5,yes
"81,027",0,3,1,yes
"81,028",0,3,2,yes
"81,029",0,12,11,yes
"81,030",0,5,5,yes
"81,033",0,1,0,no
"81,034",0,1,1,yes
"81,036",0,6,3,yes
"81,037",0,7,7,yes
"81,039",0,1,0,no
"81,040",0,2,2,yes
"81,041",0,1,0,no
"81,043",0,6,5,yes
"81,044",0,4,0,no
"81,045",0,3,1,yes
"81,046",0,6,6,yes
"81,047",0,2,1,yes
"81,052",0,5,2,yes
"81,055",0,1,1,yes
"81,056",0,2,2,yes
"81,057",1,4,4,yes
"81,058",0,4,2,yes
"81,059",1,6,6,yes
"81,061",1,10,5,yes
"81,062",0,5,2,yes
"81,063",0,8,7,yes
"81,064",0,14,8,yes
"81,067",0,3,2,yes
"81,068",1,4,4,yes
"81,071",0,4,4,yes
"81,074",0,5,4,yes
"81,076",0,15,11,yes
"81,077",1,7,4,yes
"81,078",0,6,3,yes
"81,084",0,6,6,yes
"81,086",1,2,2,yes
"81,087",0,12,7,yes
"81,090",0,5,4,yes
"81,091",0,13,12,yes
"81,094",0,8,7,yes
"81,096",0,6,3,yes
"81,097",1,3,3,yes
"81,099",0,3,2,yes
"81,103",0,5,3,yes
"81,104",0,5,2,yes
"81,105",1,3,2,yes
"81,106",1,5,5,yes
"81,110",0,1,0,no
"81,112",0,4,2,yes
"81,115",0,2,1,yes
"81,116",0,3,2,yes
"81,118",1,4,4,yes
"81,120",0,3,2,yes
"81,121",0,3,2,yes
"81,122",0,6,4,yes
"81,124",0,3,2,yes
"81,125",0,8,8,yes
"81,127",1,4,3,yes
"81,131",1,8,7,yes
"81,134",0,3,2,yes
"81,135",0,3,2,yes
"81,140",0,2,1,yes
"81,141",0,11,11,yes
"81,142",0,3,2,yes
"81,145",0,2,2,yes
"81,147",0,2,1,yes
"81,148",0,3,3,yes
"81,150",0,3,1,yes
"81,151",1,4,2,yes
"81,153",0,9,8,yes
"81,157",0,2,1,yes
"81,158",0,7,7,yes
"81,160",0,10,7,yes
"81,163",0,5,4,yes
"81,165",0,4,4,yes
"81,169",0,7,4,yes
"81,170",1,2,1,yes
"81,171",1,6,3,yes
"81,172",0,2,1,yes
"81,175",0,3,2,yes
"81,177",0,5,4,yes
"81,181",0,7,3,yes
"81,182",1,13,7,yes
"81,185",1,3,3,yes
"81,186",0,7,3,yes
"81,188",0,6,4,yes
"81,189",1,5,5,yes
"81,190",0,5,4,yes
"81,193",0,9,6,yes
"81,194",1,13,13,yes
"81,195",0,4,3,yes
"81,199",0,3,3,yes
"81,200",0,7,6,yes
"81,201",0,3,2,yes
"81,203",1,5,3,yes
"81,205",0,3,3,yes
"81,207",0,7,3,yes
"81,209",1,3,2,yes
"81,211",0,2,1,yes
"81,212",1,8,8,yes
"81,218",0,1,0,no
"81,220",0,15,13,yes
"81,222",0,4,2,yes
"81,223",0,2,1,yes
"81,224",1,5,5,yes
"81,225",0,3,2,yes
"81,226",0,5,3,yes
"81,228",1,3,3,yes
"81,229",0,2,2,yes
"81,230",0,3,2,yes
"81,231",0,2,1,yes
"81,232",1,8,6,yes
"81,233",1,47,41,yes
"81,240",1,8,7,yes
"81,247",0,3,1,yes
"81,250",1,2,1,yes
"81,252",0,1,0,no
"81,255",1,6,5,yes
"81,259",0,3,1,yes
"81,263",0,13,7,yes
"81,266",0,3,2,yes
"81,268",0,6,4,yes
"81,269",0,3,3,yes
"81,274",1,4,4,yes
"81,276",0,5,2,yes
"81,277",0,3,2,yes
"81,278",0,3,3,yes
"81,279",0,4,2,yes
"81,280",0,6,4,yes
"81,281",0,3,1,yes
"81,285",0,8,3,yes
"81,287",0,2,1,yes
"81,289",0,3,3,yes
"81,290",1,9,8,yes
"81,292",0,5,4,yes
"81,295",0,1,1,yes
"81,298",1,13,13,yes
"81,299",0,10,10,yes
"81,303",0,8,8,yes
"81,304",0,4,3,yes
"81,310",0,9,9,yes
"81,311",1,10,10,yes
"81,312",0,4,4,yes
"81,314",1,9,9,yes
"81,320",0,4,2,yes
"81,321",0,5,4,yes
"81,322",0,3,2,yes
"81,323",0,1,0,no
"81,324",0,2,1,yes
"81,325",1,6,3,yes
"81,326",1,6,6,yes
"81,328",0,5,3,yes
"81,336",1,5,4,yes
"81,339",0,9,3,yes
"81,344",0,7,5,yes
"81,346",1,18,10,yes
"81,349",0,5,3,yes
"81,350",0,3,1,yes
"81,354",0,7,5,yes
"81,355",1,16,13,yes
"81,357",0,2,2,yes
"81,363",1,6,3,yes
"81,369",1,2,1,yes
"81,373",0,5,2,yes
"81,375",0,7,7,yes
"81,376",1,3,2,yes
"81,377",0,5,3,yes
"81,378",0,8,4,yes
"81,381",1,14,14,yes
"81,382",0,4,4,yes
"81,384",1,15,9,yes
"81,386",0,4,4,yes
"81,389",0,20,8,yes
"81,391",0,6,5,yes
"81,392",0,12,5,yes
"81,393",1,9,9,yes
"81,394",0,4,3,yes
"81,396",1,11,11,yes
"81,397",0,1,0,no
"81,400",1,3,2,yes
"81,401",0,10,4,yes
"81,402",0,4,2,yes
"81,403",0,6,3,yes
"81,407",0,7,7,yes
"81,412",1,2,2,yes
"81,413",0,4,4,yes
"81,418",1,7,3,yes
"81,421",0,2,1,yes
"81,423",0,6,5,yes
"81,425",0,3,2,yes
"81,426",0,16,14,yes
"81,428",0,6,3,yes
"81,429",0,5,4,yes
"81,430",0,3,2,yes
"81,431",1,6,3,yes
"81,432",0,6,4,yes
"81,434",0,17,14,yes
"81,435",0,3,2,yes
"81,437",1,2,2,yes
"81,440",0,8,8,yes
"81,444",1,5,3,yes
"81,446",0,12,11,yes
"81,447",0,9,8,yes
"81,448",1,3,2,yes
"81,451",0,6,5,yes
"81,453",0,5,4,yes
"81,455",0,16,16,yes
"81,460",1,7,7,yes
"81,462",0,20,20,yes
"81,464",0,2,1,yes
"81,465",1,20,20,yes
"81,466",0,4,3,yes
"81,467",0,5,5,yes
"81,468",0,2,0,no
"81,470",1,6,4,yes
"81,475",0,5,4,yes
"81,476",0,7,6,yes
"81,485",0,6,3,yes
"81,486",1,9,9,yes
"81,488",1,12,7,yes
"81,490",0,3,2,yes
"81,494",0,16,7,yes
"81,495",0,5,5,yes
"81,496",0,6,4,yes
"81,500",0,3,2,yes
"81,501",0,4,2,yes
"81,505",0,2,2,yes
"81,507",0,5,3,yes
"81,509",1,10,6,yes
"81,513",0,6,4,yes
"81,516",1,7,4,yes
"81,519",1,6,6,yes
"81,524",0,5,2,yes
"81,530",0,3,3,yes
"81,533",0,3,2,yes
"81,538",0,6,4,yes
"81,539",0,6,6,yes
"81,544",0,8,8,yes
"81,545",1,4,4,yes
"81,547",1,7,7,yes
"81,550",0,2,1,yes
"81,552",0,1,0,no
"81,555",0,9,9,yes
"81,557",0,7,4,yes
"81,558",0,3,2,yes
"81,559",1,3,2,yes
"81,560",0,6,5,yes
"81,561",1,9,9,yes
"81,563",0,5,3,yes
"81,565",0,17,14,yes
"81,566",0,3,1,yes
"81,567",1,9,7,yes
"81,568",0,5,5,yes
"81,576",0,11,11,yes
"81,577",1,2,2,yes
"81,579",1,5,4,yes
"81,580",0,5,4,yes
"81,581",0,3,2,yes
"81,587",0,12,8,yes
"81,588",1,2,1,yes
"81,589",0,13,11,yes
"81,591",0,4,3,yes
"81,593",1,4,2,yes
"81,597",0,1,1,yes
"81,598",0,8,6,yes
"81,599",0,1,0,no
"81,600",0,1,0,no
"81,605",0,8,8,yes
"81,606",0,9,4,yes
"81,608",0,7,4,yes
"81,609",0,22,14,yes
"81,610",0,4,3,yes
"81,617",1,8,5,yes
"81,618",0,8,8,yes
"81,626",1,7,5,yes
"81,628",1,9,9,yes
"81,629",0,7,6,yes
"81,630",0,2,1,yes
"81,632",1,9,5,yes
"81,633",0,9,9,yes
"81,638",0,2,1,yes
"81,639",1,3,3,yes
"81,641",0,1,0,no
"81,643",0,3,2,yes
"81,644",1,5,5,yes
"81,647",0,5,3,yes
"81,648",0,6,5,yes
"81,650",1,9,9,yes
"81,656",0,4,3,yes
"81,659",1,6,6,yes
"81,661",0,7,5,yes
"81,662",0,1,0,no
"81,666",1,3,3,yes
"81,668",1,4,3,yes
"81,675",0,4,3,yes
"81,676",1,8,5,yes
"81,679",1,4,1,yes
"81,682",1,2,2,yes
"81,685",0,11,10,yes
"81,686",0,18,18,yes
"81,687",0,3,2,yes
"81,692",0,3,2,yes
"81,693",0,3,2,yes
"81,694",0,6,5,yes
"81,699",0,1,1,yes
"81,700",1,5,4,yes
"81,703",1,5,4,yes
"81,704",1,3,2,yes
"81,708",1,9,9,yes
"81,714",0,7,4,yes
"81,715",0,8,4,yes
"81,723",0,2,1,yes
"81,725",0,2,1,yes
"81,727",0,2,1,yes
"81,728",1,4,2,yes
"81,729",1,2,1,yes
"81,731",0,7,7,yes
"81,734",0,6,6,yes
"81,735",1,5,4,yes
"81,736",0,8,6,yes
"81,737",0,8,6,yes
"81,741",0,5,4,yes
"81,742",0,5,4,yes
"81,744",0,3,1,yes
"81,745",0,1,0,no
"81,746",0,2,2,yes
"81,750",1,4,3,yes
"81,751",0,2,1,yes
"81,752",0,2,1,yes
"81,753",0,6,4,yes
"81,755",0,4,3,yes
"81,757",1,7,7,yes
"81,759",1,6,6,yes
"81,762",1,9,9,yes
"81,763",1,5,4,yes
"81,772",0,7,6,yes
"81,773",1,17,17,yes
"81,774",0,3,2,yes
"81,776",0,8,8,yes
"81,777",0,8,4,yes
"81,778",0,7,5,yes
"81,779",0,8,3,yes
"81,781",0,7,6,yes
"81,782",0,3,2,yes
"81,785",0,10,6,yes
"81,787",0,3,2,yes
"81,791",0,19,19,yes
"81,793",0,1,0,no
"81,795",1,5,1,yes
"81,797",0,6,5,yes
"81,798",0,3,2,yes
"81,799",0,5,4,yes
"81,802",1,12,8,yes
"81,803",0,7,5,yes
"81,804",0,3,2,yes
"81,807",0,3,2,yes
"81,810",0,3,1,yes
"81,811",1,5,5,yes
"81,815",1,6,3,yes
"81,818",1,10,10,yes
"81,820",0,5,5,yes
"81,821",1,19,16,yes
"81,824",0,7,6,yes
"81,826",0,4,2,yes
"81,827",0,14,6,yes
"81,829",0,5,3,yes
"81,834",0,1,0,no
"81,839",1,6,5,yes
"81,840",0,4,3,yes
"81,843",0,3,1,yes
"81,844",1,6,3,yes
"81,847",0,7,3,yes
"81,849",0,2,1,yes
"81,851",0,3,1,yes
"81,855",1,2,2,yes
"81,856",1,5,5,yes
"81,859",0,4,3,yes
"81,860",1,2,1,yes
"81,863",0,1,0,no
"81,864",1,9,9,yes
"81,868",0,4,3,yes
"81,869",1,2,1,yes
"81,871",0,2,1,yes
"81,872",0,15,8,yes
"81,873",0,2,1,yes
"81,874",0,4,3,yes
"81,883",0,5,2,yes
"81,885",1,10,5,yes
"81,886",1,4,4,yes
"81,891",0,3,2,yes
"81,892",0,5,3,yes
"81,893",1,9,8,yes
"81,896",0,1,0,no
"81,897",0,2,2,yes
"81,898",0,3,2,yes
"81,901",0,8,5,yes
"81,903",0,2,1,yes
"81,904",1,2,1,yes
"81,907",0,9,8,yes
"81,908",0,5,3,yes
"81,909",0,7,6,yes
"81,910",1,4,4,yes
"81,912",0,4,4,yes
"81,913",0,10,10,yes
"81,915",1,10,10,yes
"81,916",0,3,2,yes
"81,919",0,6,4,yes
"81,922",0,4,4,yes
"81,927",0,2,1,yes
"81,928",1,4,2,yes
"81,931",0,3,2,yes
"81,932",1,21,14,yes
"81,934",1,9,8,yes
"81,937",0,4,4,yes
"81,942",0,6,3,yes
"81,947",1,3,3,yes
"81,949",0,3,2,yes
"81,953",0,5,4,yes
"81,954",0,4,0,no
"81,956",1,2,2,yes
"81,957",0,9,6,yes
"81,961",1,2,1,yes
"81,962",0,4,2,yes
"81,963",0,4,3,yes
"81,966",1,26,14,yes
"81,968",0,3,3,yes
"81,973",0,6,6,yes
"81,975",0,2,2,yes
"81,977",0,10,10,yes
"81,982",1,5,3,yes
"81,983",1,5,5,yes
"81,985",0,2,1,yes
"81,987",1,9,6,yes
"81,989",1,5,4,yes
"81,991",1,3,2,yes
"81,993",0,2,2,yes
"81,998",1,3,2,yes
"82,002",1,6,5,yes
"82,003",0,2,0,no
"82,006",0,1,1,yes
"82,010",0,6,6,yes
"82,016",0,3,1,yes
"82,017",1,9,9,yes
"82,018",0,4,3,yes
"82,019",0,4,3,yes
"82,020",1,2,1,yes
"82,021",0,2,1,yes
"82,022",0,3,2,yes
"82,024",0,10,5,yes
"82,025",0,1,1,yes
"82,027",0,2,2,yes
"82,029",1,5,2,yes
"82,030",0,2,1,yes
"82,033",1,4,2,yes
"82,036",0,3,2,yes
"82,037",0,6,2,yes
"82,038",1,2,2,yes
"82,040",0,4,2,yes
"82,044",0,2,1,yes
"82,048",0,2,0,no
"82,051",1,5,3,yes
"82,055",0,2,2,yes
"82,059",0,2,1,yes
"82,062",0,6,5,yes
"82,063",0,3,2,yes
"82,064",0,1,0,no
"82,067",1,4,1,yes
"82,069",0,8,7,yes
"82,070",0,2,1,yes
"82,072",0,5,3,yes
"82,073",1,5,3,yes
"82,074",0,3,2,yes
"82,075",0,2,2,yes
"82,078",1,10,6,yes
"82,080",0,1,0,no
"82,081",0,5,3,yes
"82,082",0,1,0,no
"82,083",0,8,4,yes
"82,089",0,2,1,yes
"82,094",1,5,5,yes
"82,095",1,5,2,yes
"82,097",0,6,3,yes
"82,101",0,3,2,yes
"82,106",1,4,2,yes
"82,109",0,1,1,yes
"82,110",1,3,3,yes
"82,113",0,1,0,no
"82,114",0,3,2,yes
"82,115",1,3,2,yes
"82,116",0,5,5,yes
"82,119",0,3,3,yes
"82,120",0,3,3,yes
"82,121",0,14,7,yes
"82,123",0,21,16,yes
"82,130",1,4,2,yes
"82,132",0,3,2,yes
"82,134",0,1,0,no
"82,135",0,4,2,yes
"82,136",0,8,3,yes
"82,138",1,3,3,yes
"82,140",0,3,2,yes
"82,142",0,5,4,yes
"82,144",0,4,4,yes
"82,145",0,2,1,yes
"82,146",1,5,5,yes
"82,148",0,1,0,no
"82,149",0,1,0,no
"82,150",0,7,6,yes
"82,152",0,11,11,yes
"82,153",0,7,4,yes
"82,154",0,3,2,yes
"82,155",1,2,2,yes
"82,156",0,14,14,yes
"82,157",0,5,4,yes
"82,158",0,7,6,yes
