"id_question","finished","thread_length","outstd_count","contains_outstanding"
"29,162",1,7,4,yes
"29,163",1,5,2,yes
"29,164",1,7,3,yes
"29,166",1,10,10,yes
"29,168",0,3,3,yes
"29,169",1,11,10,yes
"29,170",0,6,6,yes
"29,171",0,5,3,yes
"29,176",1,10,3,yes
"29,177",0,3,1,yes
"29,178",1,4,4,yes
"29,179",1,15,7,yes
"29,180",0,12,12,yes
"29,183",1,4,3,yes
"29,184",0,1,0,no
"29,185",0,4,2,yes
"29,186",0,3,1,yes
"29,187",0,1,0,no
"29,189",1,2,2,yes
"29,190",0,13,13,yes
"29,192",1,7,3,yes
"29,199",0,3,2,yes
"29,202",0,6,5,yes
"29,206",1,4,2,yes
"29,207",0,3,1,yes
"29,208",0,4,1,yes
"29,209",0,2,1,yes
"29,211",0,11,5,yes
"29,213",0,1,0,no
"29,214",0,4,2,yes
"29,216",0,20,10,yes
"29,219",1,2,2,yes
"29,221",0,8,8,yes
"29,222",1,3,2,yes
"29,225",1,7,7,yes
"29,226",0,3,3,yes
"29,228",1,13,6,yes
"29,229",1,5,5,yes
"29,231",1,5,4,yes
"29,233",0,4,4,yes
"29,237",1,2,1,yes
"29,238",1,8,8,yes
"29,241",0,5,3,yes
"29,242",0,3,2,yes
"29,244",1,22,16,yes
"29,247",0,5,2,yes
"29,249",0,2,2,yes
"29,253",0,12,4,yes
"29,254",0,3,3,yes
"29,256",1,2,1,yes
"29,257",1,6,6,yes
"29,258",1,3,3,yes
"29,260",1,5,2,yes
"29,261",1,8,7,yes
"29,263",1,16,14,yes
"29,265",0,5,3,yes
"29,270",1,15,15,yes
"29,273",0,4,4,yes
"29,275",1,3,3,yes
"29,279",1,10,10,yes
"29,280",1,4,2,yes
"29,281",1,4,4,yes
"29,282",1,22,14,yes
"29,287",0,6,3,yes
"29,291",1,2,1,yes
"29,293",1,3,2,yes
"29,294",0,2,1,yes
"29,297",0,2,2,yes
"29,298",1,3,3,yes
"29,299",1,4,4,yes
"29,305",0,2,1,yes
"29,306",0,21,20,yes
"29,308",0,5,2,yes
"29,310",1,5,2,yes
"29,316",1,3,3,yes
"29,319",0,5,3,yes
"29,321",0,5,5,yes
"29,323",0,13,13,yes
"29,326",0,2,0,no
"29,328",0,4,3,yes
"29,329",0,7,4,yes
"29,330",0,2,1,yes
"29,331",0,3,2,yes
"29,332",1,10,10,yes
"29,336",1,2,2,yes
"29,337",1,3,2,yes
"29,339",1,3,3,yes
"29,342",0,3,3,yes
"29,343",0,15,9,yes
"29,347",0,8,5,yes
"29,349",0,18,14,yes
"29,350",0,12,10,yes
"29,352",0,4,3,yes
"29,354",1,3,1,yes
"29,355",0,3,2,yes
"29,357",0,5,3,yes
"29,359",0,8,5,yes
"29,362",0,7,6,yes
"29,364",0,9,8,yes
"29,365",0,13,6,yes
"29,366",1,4,0,no
"29,369",0,4,2,yes
"29,374",0,8,8,yes
"29,376",1,4,2,yes
"29,382",1,4,1,yes
"29,383",0,7,4,yes
"29,393",0,1,1,yes
"29,395",0,5,5,yes
"29,396",0,5,0,no
"29,397",1,4,2,yes
"29,399",1,13,10,yes
"29,400",0,3,2,yes
"29,402",1,6,3,yes
"29,403",1,4,2,yes
"29,405",1,6,6,yes
"29,406",0,1,0,no
"29,407",0,5,3,yes
"29,410",0,14,10,yes
"29,413",1,13,12,yes
"29,414",0,1,0,no
"29,417",1,7,7,yes
"29,418",1,3,2,yes
"29,420",1,13,10,yes
"29,422",1,4,4,yes
"29,427",0,9,9,yes
"29,429",0,15,14,yes
"29,432",1,3,3,yes
"29,435",0,6,3,yes
"29,438",1,3,3,yes
"29,439",1,7,7,yes
"29,441",0,5,4,yes
"29,443",0,6,4,yes
"29,444",0,1,1,yes
"29,445",1,9,5,yes
"29,447",1,12,12,yes
"29,450",1,2,1,yes
"29,452",0,6,4,yes
"29,455",1,4,2,yes
"29,456",0,3,1,yes
"29,458",1,5,4,yes
"29,462",1,7,7,yes
"29,469",0,3,2,yes
"29,470",1,15,11,yes
"29,471",0,2,1,yes
"29,472",0,5,3,yes
"29,477",1,4,4,yes
"29,479",0,4,2,yes
"29,481",0,4,3,yes
"29,483",0,4,3,yes
"29,485",0,5,2,yes
"29,487",0,5,3,yes
"29,489",1,10,6,yes
"29,490",0,6,6,yes
"29,492",1,9,6,yes
"29,494",0,3,2,yes
"29,495",1,5,3,yes
"29,498",1,2,1,yes
"29,501",1,7,7,yes
"29,502",0,2,1,yes
"29,503",1,7,7,yes
"29,506",0,3,2,yes
"29,507",1,10,10,yes
"29,515",1,2,1,yes
"29,517",0,8,8,yes
"29,519",0,6,3,yes
"29,522",0,2,1,yes
"29,523",1,11,7,yes
"29,524",0,1,1,yes
"29,526",1,6,4,yes
"29,529",1,5,3,yes
"29,531",0,6,3,yes
"29,534",0,7,4,yes
"29,535",1,4,4,yes
"29,536",1,2,1,yes
"29,538",1,4,3,yes
"29,539",1,15,8,yes
"29,544",0,8,3,yes
"29,546",1,6,4,yes
"29,547",1,2,1,yes
"29,552",1,2,1,yes
"29,554",0,3,2,yes
"29,557",0,1,0,no
"29,558",1,8,3,yes
"29,562",1,4,3,yes
"29,563",1,18,18,yes
"29,564",0,5,5,yes
"29,566",1,8,8,yes
"29,569",0,2,1,yes
"29,570",1,6,3,yes
"29,572",0,1,0,no
"29,574",1,9,9,yes
"29,575",1,4,4,yes
"29,577",1,3,2,yes
"29,580",0,2,2,yes
"29,582",0,4,4,yes
"29,588",0,6,3,yes
"29,589",0,4,4,yes
"29,590",0,5,5,yes
"29,591",0,10,8,yes
"29,593",0,3,0,no
"29,595",1,8,8,yes
"29,596",1,3,3,yes
"29,602",1,2,1,yes
"29,603",1,3,3,yes
"29,607",0,5,3,yes
"29,608",1,5,5,yes
"29,609",1,2,1,yes
"29,610",1,10,6,yes
"29,613",0,4,2,yes
"29,614",0,4,4,yes
"29,619",0,2,1,yes
"29,620",1,7,4,yes
"29,621",0,5,4,yes
"29,626",1,6,3,yes
"29,628",1,6,5,yes
"29,629",0,10,5,yes
"29,631",0,6,6,yes
"29,632",1,2,2,yes
"29,634",1,10,6,yes
"29,635",1,8,8,yes
"29,636",1,14,8,yes
"29,637",0,2,1,yes
"29,642",1,16,8,yes
"29,643",1,5,3,yes
"29,646",0,8,4,yes
"29,649",0,1,1,yes
"29,650",1,2,1,yes
"29,651",1,25,16,yes
"29,652",0,1,0,no
"29,660",0,5,4,yes
"29,661",0,3,2,yes
"29,663",1,9,8,yes
"29,666",0,1,1,yes
"29,668",1,6,5,yes
"29,669",1,2,1,yes
"29,675",1,4,4,yes
"29,676",1,6,3,yes
"29,679",0,17,11,yes
"29,680",1,7,5,yes
"29,681",0,3,2,yes
"29,685",1,11,6,yes
"29,687",0,5,1,yes
"29,689",0,6,4,yes
"29,694",1,3,1,yes
"29,695",0,2,2,yes
"29,696",1,2,2,yes
"29,699",0,8,4,yes
"29,700",1,11,9,yes
"29,701",0,13,11,yes
"29,702",0,15,12,yes
"29,705",0,2,1,yes
"29,706",0,6,6,yes
"29,708",1,4,4,yes
"29,709",0,3,3,yes
"29,710",0,3,3,yes
"29,715",1,9,4,yes
"29,718",0,4,4,yes
"29,722",0,12,7,yes
"29,723",0,1,0,no
"29,724",1,13,11,yes
"29,725",0,4,1,yes
"29,727",0,1,1,yes
"29,728",0,11,10,yes
"29,733",1,4,2,yes
"29,734",1,15,8,yes
"29,737",0,2,1,yes
"29,740",0,1,1,yes
"29,741",1,6,4,yes
"29,743",1,5,4,yes
"29,745",0,9,5,yes
"29,746",0,4,3,yes
"29,747",1,6,5,yes
"29,749",0,11,9,yes
"29,750",0,7,6,yes
"29,752",1,31,31,yes
"29,754",1,7,5,yes
"29,761",0,6,4,yes
"29,764",0,1,0,no
"29,765",0,7,6,yes
"29,766",1,2,1,yes
"29,767",0,13,13,yes
"29,769",0,4,2,yes
"29,772",0,3,1,yes
"29,773",0,19,18,yes
"29,774",1,10,7,yes
"29,776",0,6,3,yes
"29,777",1,9,9,yes
"29,780",0,6,5,yes
"29,782",1,10,4,yes
"29,783",0,19,9,yes
"29,786",0,3,1,yes
"29,787",0,3,2,yes
"29,789",0,5,2,yes
"29,790",1,4,2,yes
"29,793",1,7,4,yes
"29,794",1,10,6,yes
"29,797",0,2,2,yes
"29,799",0,9,5,yes
"29,805",0,9,6,yes
"29,807",0,2,1,yes
"29,808",0,5,3,yes
"29,809",1,14,14,yes
"29,813",1,5,5,yes
"29,816",0,9,9,yes
"29,819",0,2,1,yes
"29,822",1,4,2,yes
"29,823",1,7,5,yes
"29,824",0,6,5,yes
"29,826",0,4,2,yes
"29,829",0,3,2,yes
"29,831",0,4,3,yes
"29,832",1,4,4,yes
"29,833",1,2,2,yes
"29,834",0,2,0,no
"29,836",1,2,2,yes
"29,837",1,7,1,yes
"29,838",0,3,3,yes
"29,841",1,8,4,yes
"29,846",0,2,1,yes
"29,849",1,2,1,yes
"29,850",0,9,9,yes
"29,852",0,13,13,yes
"29,856",1,8,7,yes
"29,857",1,20,16,yes
"29,859",0,25,25,yes
"29,860",0,17,13,yes
"29,864",0,5,5,yes
"29,865",0,2,2,yes
"29,866",0,1,1,yes
"29,868",1,4,3,yes
"29,870",0,13,10,yes
"29,872",0,5,3,yes
"29,873",1,4,3,yes
"29,874",0,4,3,yes
"29,877",1,10,8,yes
"29,879",0,2,1,yes
"29,880",0,9,9,yes
"29,886",1,9,8,yes
"29,889",0,6,5,yes
"29,890",1,9,6,yes
"29,896",1,2,2,yes
"29,901",0,9,6,yes
"29,902",0,10,8,yes
"29,904",0,1,0,no
"29,905",0,6,4,yes
"29,906",0,12,9,yes
"29,908",0,7,7,yes
"29,910",0,3,3,yes
"29,912",1,8,5,yes
"29,914",1,2,2,yes
"29,916",0,1,0,no
"29,919",0,11,8,yes
"29,920",0,10,10,yes
"29,921",0,6,6,yes
"29,925",0,1,1,yes
"29,926",0,1,1,yes
"29,927",0,1,0,no
"29,928",0,2,0,no
"29,931",1,12,12,yes
"29,932",1,11,5,yes
"29,933",0,8,8,yes
"29,934",0,4,2,yes
"29,937",1,12,9,yes
"29,938",0,5,2,yes
"29,940",1,11,11,yes
"29,941",0,4,2,yes
"29,942",1,5,4,yes
"29,943",0,2,1,yes
"29,945",0,4,4,yes
"29,949",0,5,4,yes
"29,951",0,14,8,yes
"29,952",1,3,2,yes
"29,954",0,3,1,yes
"29,956",1,6,5,yes
"29,957",0,8,6,yes
"29,959",0,4,2,yes
"29,963",0,3,3,yes
"29,964",0,8,6,yes
"29,966",0,11,4,yes
"29,968",0,4,2,yes
"29,971",1,7,5,yes
"29,973",0,2,2,yes
"29,974",0,1,0,no
"29,975",1,4,4,yes
"29,983",1,7,6,yes
"29,985",0,14,14,yes
"29,986",0,2,1,yes
"29,988",0,2,0,no
"29,989",1,6,3,yes
"29,992",1,8,5,yes
"29,993",0,1,0,no
"29,994",0,1,0,no
"29,995",1,2,2,yes
"29,997",0,6,4,yes
"29,999",0,1,1,yes
"30,000",0,1,1,yes
"30,002",0,8,8,yes
"30,003",0,3,1,yes
"30,004",0,4,2,yes
"30,005",1,9,7,yes
"30,006",0,4,2,yes
"30,009",0,17,11,yes
"30,010",1,5,2,yes
"30,011",1,4,1,yes
"30,014",1,2,1,yes
"30,015",0,4,4,yes
"30,018",1,3,3,yes
"30,020",0,3,1,yes
"30,021",0,3,1,yes
"30,022",1,4,2,yes
"30,023",1,7,3,yes
"30,025",0,4,2,yes
"30,026",0,5,2,yes
"30,029",0,4,4,yes
"30,030",0,4,2,yes
"30,032",0,1,0,no
"30,033",1,3,2,yes
"30,034",1,3,1,yes
"30,035",0,6,5,yes
"30,036",0,4,2,yes
"30,039",0,2,1,yes
"30,040",0,13,13,yes
"30,042",0,3,2,yes
"30,043",0,1,0,no
"30,045",0,10,9,yes
"30,046",0,2,1,yes
"30,049",0,6,4,yes
"30,050",0,3,2,yes
"30,052",0,1,1,yes
"30,054",1,4,4,yes
"30,056",0,1,0,no
"30,058",0,8,5,yes
"30,060",0,2,2,yes
"30,063",0,1,1,yes
"30,066",1,6,5,yes
"30,067",1,14,5,yes
"30,069",1,7,7,yes
"30,070",0,3,3,yes
"30,072",0,9,9,yes
"30,073",1,5,4,yes
"30,077",1,3,1,yes
"30,079",1,6,4,yes
"30,081",0,4,2,yes
"30,083",1,5,3,yes
"30,086",0,2,1,yes
"30,087",0,18,18,yes
"30,090",0,9,7,yes
"30,093",0,2,1,yes
"30,094",0,7,2,yes
"30,098",1,5,5,yes
"30,100",1,6,3,yes
"30,101",0,1,0,no
"30,102",0,1,0,no
"30,103",0,4,1,yes
"30,104",0,4,2,yes
"30,105",1,3,3,yes
"30,107",0,12,7,yes
"30,108",0,4,2,yes
"30,109",0,2,1,yes
"30,112",0,1,0,no
"30,114",1,3,2,yes
"30,116",0,4,4,yes
"30,117",0,1,1,yes
"30,119",0,1,0,no
"30,120",0,2,1,yes
"30,121",1,3,2,yes
"30,123",0,8,3,yes
"30,124",0,3,2,yes
"30,125",0,2,2,yes
"30,126",0,1,0,no
"30,127",0,2,1,yes
"30,128",1,7,7,yes
"30,130",0,2,1,yes
"30,131",1,9,5,yes
"30,132",0,6,6,yes
"30,133",0,3,1,yes
"30,135",1,8,8,yes
"30,136",0,2,1,yes
"30,137",0,7,3,yes
"30,138",0,4,4,yes
"30,139",0,2,0,no
"30,146",1,3,1,yes
"30,148",1,4,3,yes
"30,153",1,6,6,yes
"30,154",0,8,4,yes
"30,155",1,8,5,yes
"30,158",0,7,6,yes
"30,159",0,2,1,yes
"30,164",1,4,4,yes
"30,165",1,3,0,no
"30,166",0,8,7,yes
"30,167",0,8,6,yes
"30,169",1,9,9,yes
"30,172",1,3,3,yes
"30,176",0,3,1,yes
"30,177",0,3,2,yes
"30,179",1,8,4,yes
"30,182",0,6,5,yes
"30,183",1,6,6,yes
"30,184",1,3,3,yes
"30,185",1,2,1,yes
"30,187",0,6,4,yes
"30,189",0,1,1,yes
"30,191",1,13,13,yes
"30,193",0,10,7,yes
"30,197",1,6,4,yes
"30,198",0,7,7,yes
"30,199",0,1,1,yes
"30,200",0,9,8,yes
"30,201",0,8,7,yes
"30,202",0,5,2,yes
"30,207",1,6,4,yes
"30,211",0,7,6,yes
"30,212",0,5,4,yes
"30,213",1,6,6,yes
"30,216",1,3,2,yes
"30,217",0,4,2,yes
"30,218",1,12,12,yes
"30,219",0,2,1,yes
"30,222",0,7,5,yes
"30,223",0,14,6,yes
"30,224",0,1,0,no
"30,230",1,15,7,yes
"30,231",0,3,3,yes
"30,235",1,3,1,yes
"30,239",0,4,3,yes
"30,241",0,2,2,yes
"30,242",1,3,2,yes
"30,244",0,27,6,yes
"30,251",0,3,0,no
"30,252",0,8,4,yes
"30,254",0,6,3,yes
"30,255",0,4,1,yes
"30,256",1,5,5,yes
"30,263",0,3,1,yes
"30,264",0,3,2,yes
"30,265",0,10,4,yes
"30,266",0,3,1,yes
"30,268",0,1,0,no
"30,271",1,14,10,yes
"30,274",1,3,1,yes
"30,275",1,9,4,yes
"30,276",0,3,2,yes
"30,277",0,3,2,yes
"30,281",0,17,12,yes
"30,283",1,3,2,yes
"30,284",0,8,8,yes
"30,285",0,1,0,no
"30,286",0,1,0,no
"30,289",1,2,1,yes
"30,293",0,4,3,yes
"30,294",0,2,1,yes
"30,295",1,6,5,yes
"30,296",1,2,1,yes
"30,300",1,6,6,yes
"30,303",1,17,11,yes
"30,304",1,6,6,yes
"30,305",0,7,5,yes
"30,308",0,7,7,yes
"30,309",0,3,2,yes
"30,312",0,1,0,no
"30,314",0,2,2,yes
"30,316",0,2,2,yes
"30,317",1,2,2,yes
"30,320",0,9,8,yes
"30,322",0,6,2,yes
"30,323",1,7,7,yes
"30,324",0,5,4,yes
"30,326",0,2,1,yes
"30,335",0,9,5,yes
"30,336",0,4,2,yes
"30,337",0,5,3,yes
"30,339",1,10,10,yes
"30,340",0,2,2,yes
"30,343",0,3,2,yes
"30,346",1,2,2,yes
"30,348",0,9,9,yes
"30,349",0,2,1,yes
"30,350",0,1,0,no
"30,351",0,4,3,yes
"30,352",1,4,3,yes
"30,353",1,2,1,yes
"30,355",1,12,10,yes
"30,356",0,3,2,yes
"30,357",1,3,3,yes
"30,359",1,7,4,yes
"30,362",1,4,3,yes
"30,363",1,4,3,yes
"30,368",0,2,1,yes
"30,370",0,3,2,yes
"30,372",0,4,2,yes
"30,376",0,2,1,yes
"30,379",1,8,5,yes
"30,383",0,2,1,yes
"30,384",0,2,2,yes
"30,386",1,3,1,yes
"30,387",0,7,5,yes
"30,388",1,4,3,yes
"30,390",0,9,3,yes
"30,391",0,3,2,yes
"30,392",0,13,11,yes
"30,394",1,12,5,yes
"30,395",0,3,2,yes
"30,396",0,7,3,yes
"30,397",1,4,4,yes
"30,398",0,1,0,no
"30,401",1,5,4,yes
"30,403",1,8,8,yes
"30,410",0,3,1,yes
"30,413",0,9,6,yes
"30,415",0,2,1,yes
"30,417",1,6,3,yes
"30,419",1,6,6,yes
"30,420",1,14,8,yes
"30,425",0,8,1,yes
"30,427",0,11,6,yes
"30,429",0,6,2,yes
"30,430",0,12,2,yes
"30,431",0,5,1,yes
"30,433",0,4,4,yes
"30,434",0,8,3,yes
"30,435",0,4,3,yes
"30,438",1,2,2,yes
"30,439",1,4,2,yes
"30,443",1,3,3,yes
"30,444",0,1,0,no
"30,447",0,3,2,yes
"30,448",0,5,5,yes
"30,449",0,4,4,yes
"30,450",0,4,2,yes
"30,452",1,4,2,yes
"30,453",0,3,2,yes
"30,454",0,5,2,yes
"30,457",0,2,1,yes
"30,461",0,14,9,yes
"30,462",0,3,2,yes
"30,464",0,1,0,no
"30,467",0,1,0,no
"30,468",1,3,2,yes
"30,470",1,4,4,yes
"30,471",0,2,1,yes
"30,472",0,3,1,yes
"30,473",0,10,4,yes
"30,475",0,24,18,yes
"30,476",0,3,2,yes
"30,477",1,7,5,yes
"30,478",0,17,13,yes
"30,481",0,6,6,yes
"30,489",1,8,7,yes
"30,492",0,10,7,yes
"30,493",0,1,1,yes
"30,494",1,14,9,yes
"30,496",0,2,0,no
"30,503",1,27,18,yes
"30,504",0,16,13,yes
"30,505",0,10,3,yes
"30,508",0,3,3,yes
"30,512",0,3,1,yes
"30,513",0,5,2,yes
"30,515",1,7,5,yes
"30,517",0,5,4,yes
"30,521",0,5,2,yes
"30,522",1,20,20,yes
"30,523",1,6,3,yes
"30,524",0,16,8,yes
"30,525",0,11,11,yes
"30,528",0,8,3,yes
"30,529",1,32,19,yes
"30,533",0,2,2,yes
"30,534",0,22,19,yes
"30,542",0,5,3,yes
"30,543",1,7,6,yes
"30,545",1,9,7,yes
"30,546",0,5,3,yes
"30,548",1,8,7,yes
"30,552",1,7,4,yes
"30,554",1,6,6,yes
"30,557",0,5,2,yes
"30,558",1,2,1,yes
"30,559",1,8,8,yes
"30,561",1,7,7,yes
"30,562",0,3,3,yes
"30,563",0,2,0,no
"30,565",1,4,2,yes
"30,567",0,17,14,yes
"30,568",0,3,1,yes
"30,575",0,2,1,yes
"30,578",0,2,2,yes
"30,580",0,8,4,yes
"30,581",1,5,5,yes
"30,582",0,1,1,yes
"30,583",1,11,5,yes
"30,587",0,5,2,yes
"30,588",1,13,11,yes
"30,589",0,9,8,yes
"30,590",1,3,1,yes
"30,592",1,2,1,yes
"30,593",1,7,7,yes
"30,594",1,7,4,yes
"30,595",0,1,0,no
"30,599",1,13,7,yes
"30,604",1,8,4,yes
"30,609",0,2,2,yes
"30,611",0,2,1,yes
"30,612",1,9,4,yes
"30,614",1,11,3,yes
"30,615",0,5,5,yes
"30,616",1,4,3,yes
"30,617",1,18,11,yes
"30,618",0,1,1,yes
"30,624",0,4,2,yes
"30,625",1,2,1,yes
"30,627",1,3,1,yes
"30,630",0,4,3,yes
"30,634",1,2,0,no
"30,635",0,1,0,no
"30,639",1,2,2,yes
"30,640",1,7,6,yes
"30,642",0,6,1,yes
"30,643",1,5,5,yes
"30,644",0,4,4,yes
"30,645",1,7,3,yes
"30,651",1,5,3,yes
"30,652",0,1,0,no
"30,653",0,4,3,yes
"30,657",0,1,0,no
"30,658",1,9,9,yes
"30,659",0,1,1,yes
"30,660",1,2,2,yes
"30,661",0,5,1,yes
"30,663",0,2,1,yes
"30,664",0,2,1,yes
"30,665",0,1,0,no
"30,667",0,8,3,yes
"30,668",0,5,3,yes
"30,669",1,2,2,yes
"30,671",1,6,6,yes
"30,673",1,7,6,yes
"30,677",0,5,3,yes
"30,679",0,1,0,no
"30,680",1,3,3,yes
"30,682",0,4,2,yes
"30,683",0,9,7,yes
"30,684",1,7,3,yes
"30,685",0,9,5,yes
"30,686",0,3,2,yes
"30,687",1,22,17,yes
"30,688",0,7,7,yes
"30,691",0,2,1,yes
"30,692",0,8,5,yes
"30,695",0,11,5,yes
"30,697",0,5,5,yes
"30,698",0,18,11,yes
"30,702",0,1,1,yes
"30,703",0,4,2,yes
"30,704",1,4,3,yes
"30,708",0,4,1,yes
"30,710",0,2,0,no
"30,711",1,10,8,yes
"30,712",0,9,8,yes
"30,719",0,1,0,no
"30,720",1,6,6,yes
"30,723",0,11,5,yes
"30,724",0,5,4,yes
"30,725",1,3,2,yes
"30,727",1,9,7,yes
"30,729",1,4,2,yes
"30,738",0,6,3,yes
"30,739",0,1,1,yes
"30,742",0,4,4,yes
"30,743",0,9,5,yes
"30,744",0,5,2,yes
"30,745",1,4,4,yes
"30,746",0,2,2,yes
"30,752",0,1,0,no
"30,754",0,3,1,yes
"30,756",0,9,9,yes
"30,757",0,1,0,no
"30,759",0,10,8,yes
"30,760",0,19,19,yes
"30,762",0,5,1,yes
"30,763",0,7,4,yes
"30,765",0,3,2,yes
"30,766",1,2,1,yes
"30,767",0,8,5,yes
"30,770",1,33,27,yes
"30,774",1,4,2,yes
"30,776",1,8,7,yes
"30,778",0,2,1,yes
"30,781",0,5,2,yes
"30,782",0,5,5,yes
"30,786",0,2,1,yes
"30,787",0,1,1,yes
"30,788",0,6,4,yes
"30,791",0,1,1,yes
"30,793",0,3,3,yes
"30,794",0,10,6,yes
"30,795",1,7,7,yes
"30,796",1,4,4,yes
"30,801",0,8,5,yes
"30,802",1,2,2,yes
"30,805",0,6,3,yes
"30,809",0,16,16,yes
"30,810",0,10,7,yes
"30,813",0,3,2,yes
"30,817",0,7,4,yes
"30,818",0,7,4,yes
"30,822",0,12,9,yes
"30,825",1,2,2,yes
"30,827",0,5,3,yes
"30,828",1,18,18,yes
"30,829",0,5,3,yes
"30,831",1,5,5,yes
"30,834",0,10,9,yes
"30,835",0,8,7,yes
"30,836",0,1,0,no
"30,839",1,11,11,yes
"30,842",1,5,5,yes
"30,843",0,3,2,yes
"30,845",0,8,8,yes
"30,847",0,6,3,yes
"30,848",1,6,5,yes
"30,849",1,2,1,yes
"30,854",0,2,1,yes
"30,858",0,1,1,yes
"30,860",0,3,2,yes
"30,864",1,2,1,yes
"30,867",0,7,4,yes
"30,869",0,12,12,yes
"30,870",0,17,14,yes
"30,871",0,11,9,yes
"30,873",0,3,3,yes
"30,875",1,5,2,yes
"30,882",0,5,3,yes
"30,883",0,8,8,yes
"30,884",0,3,3,yes
"30,886",0,4,2,yes
"30,892",1,21,14,yes
"30,894",0,4,2,yes
"30,895",1,10,10,yes
"30,896",0,5,3,yes
"30,900",0,6,6,yes
"30,902",0,8,8,yes
"30,906",0,12,5,yes
"30,910",1,11,6,yes
"30,912",1,4,4,yes
"30,913",1,5,5,yes
"30,914",1,16,16,yes
"30,918",1,11,7,yes
"30,922",1,8,4,yes
"30,924",1,18,10,yes
"30,925",1,4,2,yes
"30,926",0,10,10,yes
"30,933",1,6,4,yes
"30,934",0,1,1,yes
"30,936",0,3,1,yes
"30,938",0,10,8,yes
"30,940",0,6,5,yes
"30,942",0,1,0,no
"30,945",1,4,4,yes
"30,946",0,14,10,yes
"30,948",0,2,2,yes
"30,949",0,2,1,yes
"30,951",0,3,2,yes
"30,953",0,3,1,yes
"30,954",0,2,2,yes
"30,955",0,2,1,yes
"30,956",1,2,1,yes
"30,957",0,3,3,yes
"30,958",1,3,1,yes
"30,960",1,5,2,yes
"30,964",1,6,5,yes
"30,965",0,3,3,yes
"30,968",0,2,1,yes
"30,969",1,7,7,yes
"30,971",0,1,0,no
"30,972",1,5,2,yes
"30,974",1,25,25,yes
"30,975",0,1,1,yes
"30,976",1,5,3,yes
"30,980",1,2,2,yes
"30,985",0,5,5,yes
"30,988",1,3,1,yes
"30,992",1,2,1,yes
"30,994",1,7,4,yes
"30,995",1,2,2,yes
"30,998",0,21,11,yes
"31,001",1,6,6,yes
"31,006",0,5,2,yes
"31,007",0,7,5,yes
"31,009",0,13,13,yes
"31,011",0,3,1,yes
"31,012",0,7,7,yes
"31,013",0,4,3,yes
"31,017",0,6,6,yes
"31,018",0,2,2,yes
"31,020",1,9,9,yes
"31,022",0,5,5,yes
"31,024",0,10,8,yes
"31,025",1,3,1,yes
"31,028",0,1,0,no
"31,031",0,1,1,yes
"31,032",0,4,4,yes
"31,033",0,17,12,yes
"31,034",1,10,5,yes
"31,037",0,3,2,yes
"31,038",0,5,2,yes
"31,039",0,5,2,yes
"31,040",1,6,5,yes
"31,045",0,1,1,yes
"31,046",0,9,4,yes
"31,048",1,6,4,yes
"31,051",0,23,15,yes
"31,055",0,3,2,yes
"31,057",0,11,11,yes
"31,060",0,5,2,yes
"31,061",0,3,2,yes
"31,063",1,10,6,yes
"31,068",0,12,7,yes
"31,069",0,1,0,no
"31,070",0,4,0,no
"31,071",1,6,6,yes
"31,073",1,6,6,yes
"31,074",0,3,1,yes
"31,075",1,5,3,yes
"31,079",0,9,6,yes
"31,080",0,4,2,yes
"31,082",1,9,5,yes
"31,083",0,4,2,yes
"31,085",1,7,7,yes
"31,086",0,2,2,yes
"31,089",0,3,2,yes
"31,091",0,6,4,yes
"31,094",0,4,3,yes
"31,096",0,16,9,yes
"31,097",0,14,12,yes
"31,098",0,3,1,yes
"31,099",0,2,1,yes
"31,103",1,15,14,yes
"31,105",0,6,5,yes
"31,107",0,7,6,yes
"31,108",1,4,2,yes
"31,110",1,5,3,yes
"31,114",1,2,1,yes
"31,116",0,3,3,yes
"31,117",1,2,2,yes
"31,121",0,6,2,yes
"31,125",0,2,1,yes
"31,126",0,5,4,yes
"31,128",0,6,3,yes
"31,129",1,10,10,yes
"31,131",0,3,2,yes
"31,132",0,5,3,yes
"31,133",1,2,2,yes
"31,138",0,6,4,yes
"31,142",0,3,2,yes
"31,145",0,6,2,yes
"31,146",1,10,7,yes
"31,148",0,6,4,yes
"31,149",0,2,2,yes
"31,150",0,4,4,yes
"31,151",0,14,13,yes
"31,154",0,12,8,yes
"31,155",1,8,6,yes
"31,157",0,6,5,yes
"31,158",0,4,2,yes
"31,159",0,6,4,yes
"31,160",0,1,0,no
"31,161",0,2,1,yes
"31,162",0,1,0,no
"31,164",0,8,6,yes
"31,172",1,10,9,yes
"31,173",0,3,1,yes
"31,175",1,8,4,yes
"31,179",1,5,3,yes
"31,180",1,2,1,yes
"31,181",0,4,1,yes
"31,187",0,3,2,yes
"31,191",0,19,17,yes
"31,192",0,7,6,yes
"31,193",1,3,3,yes
"31,195",0,4,3,yes
"31,202",0,5,2,yes
"31,204",0,3,2,yes
"31,206",1,8,2,yes
"31,209",1,8,4,yes
"31,214",0,4,2,yes
"31,215",0,10,8,yes
"31,216",0,8,8,yes
"31,219",0,1,0,no
"31,222",0,6,6,yes
"31,223",0,3,2,yes
"31,225",0,4,3,yes
"31,229",0,6,4,yes
"31,230",0,6,6,yes
"31,232",0,1,1,yes
"31,233",0,6,4,yes
"31,234",0,4,2,yes
"31,235",0,2,2,yes
"31,238",0,5,3,yes
"31,242",0,4,3,yes
"31,244",0,3,2,yes
