"id","id_user","ari","characters","complexwords","syllables","sentences","words","class","class2"
"17,011","7,885",4.997,165,5,59,3,39,top_5,outstanding
"16,194","7,885",7.049,398,16,144,6,89,top_5,outstanding
"16,191","7,885",7.533,124,6,41,2,26,top_5,outstanding
"16,184","7,885",5.381,115,3,39,2,27,top_5,outstanding
"16,135","7,885",4.98,52,1,18,1,12,top_5,outstanding
"15,221","7,885",7.928,343,9,120,4,88,top_5,outstanding
"15,217","7,885",3.233,105,2,38,2,28,top_5,outstanding
"15,204","7,885",9.23,317,15,115,4,67,top_5,outstanding
"15,160","7,885",12.04,113,3,41,1,26,top_5,outstanding
"15,060","7,885",10.563,404,9,136,4,94,top_5,outstanding
"14,974","7,885",8.301,354,7,117,5,75,top_5,outstanding
"14,433","7,885",8.413,408,10,133,5,94,top_5,outstanding
"14,400","7,885",8.513,61,2,18,1,12,top_5,outstanding
"14,396","7,885",5.538,124,2,40,2,30,top_5,outstanding
"14,333","7,885",8.372,159,5,52,2,36,top_5,outstanding
"14,320","7,885",3.422,120,5,40,3,28,top_5,outstanding
"14,285","7,885",4.326,151,1,45,3,36,top_5,outstanding
"14,266","7,885",6.618,348,13,125,5,83,top_5,outstanding
"14,264","7,885",11.531,195,5,67,2,40,top_5,outstanding
"14,263","7,885",10.287,204,5,68,2,50,top_5,outstanding
"14,262","7,885",6.512,246,8,80,4,55,top_5,outstanding
"14,260","7,885",5.312,85,3,28,2,18,top_5,outstanding
"14,247","7,885",4.144,191,5,64,10,38,top_5,outstanding
"14,235","7,885",3.185,50,1,18,1,13,top_5,outstanding
"14,234","7,885",9.704,184,5,62,2,42,top_5,outstanding
"14,698","7,885",13.301,118,3,35,1,25,top_5,outstanding
"14,676","7,885",11.139,152,7,53,2,28,top_5,outstanding
"14,649","7,885",4.294,44,1,16,1,10,top_5,outstanding
"14,126","7,885",10.765,198,5,70,2,44,top_5,outstanding
"14,127","7,885",7.774,66,2,26,1,14,top_5,outstanding
"14,110","7,885",26.043,236,8,82,1,53,top_5,outstanding
"14,102","7,885",7.101,128,7,47,2,28,top_5,outstanding
"14,100","7,885",9.146,181,4,57,2,43,top_5,outstanding
"14,090","7,885",5.224,61,1,20,1,15,top_5,outstanding
"12,971","7,885",13.33,78,3,24,1,13,top_5,outstanding
"12,969","7,885",4.716,105,2,32,3,22,top_5,outstanding
"12,967","7,885",8.513,122,5,41,2,24,top_5,outstanding
"12,962","7,885",7.591,102,3,37,2,20,top_5,outstanding
"12,957","7,885",6.168,236,9,82,4,53,top_5,outstanding
"12,941","7,885",3.189,195,2,68,4,50,top_5,outstanding
"12,939","7,885",3.601,32,1,9,1,7,top_5,outstanding
"12,977","7,885",-1.945,21,0,6,1,6,top_5,outstanding
"12,923","7,885",9.115,386,16,143,5,81,top_5,outstanding
"12,921","7,885",9.079,167,7,65,2,37,top_5,outstanding
"12,918","7,885",0.514,100,2,35,3,27,top_5,outstanding
"12,913","7,885",9.154,407,6,122,5,88,top_5,outstanding
"12,910","7,885",4.568,436,15,154,8,106,top_5,outstanding
"12,906","7,885",8.432,288,8,95,4,61,top_5,outstanding
"12,879","7,885",15.826,285,10,102,2,61,top_5,outstanding
"12,926","7,885",5.73,117,5,42,2,27,top_5,outstanding
"12,260","7,885",2.41,40,1,13,1,10,top_5,outstanding
"12,235","7,885",0.41,48,1,15,2,12,top_5,outstanding
"12,425","7,885",5.868,166,3,51,3,37,top_5,outstanding
"12,863","7,885",14.517,371,14,124,3,74,top_5,outstanding
"12,861","7,885",5.775,406,5,132,7,93,top_5,outstanding
"12,818","7,885",11.118,369,13,124,4,75,top_5,outstanding
"12,816","7,885",10.855,244,10,74,3,47,top_5,outstanding
"12,814","7,885",11.4,38,1,12,1,6,top_5,outstanding
"12,813","7,885",9.808,372,12,124,4,85,top_5,outstanding
"12,780","7,885",10.446,398,10,140,4,92,top_5,outstanding
"12,778","7,885",8.389,382,15,137,5,84,top_5,outstanding
"12,767","7,885",8.012,336,7,120,4,83,top_5,outstanding
"12,783","7,885",4.937,139,0,45,2,40,top_5,outstanding
"12,764","7,885",4.317,64,0,20,1,18,top_5,outstanding
"12,765","7,885",2.587,34,0,11,1,8,top_5,outstanding
"12,742","7,885",0.997,37,1,14,1,10,top_5,outstanding
"12,738","7,885",13.866,121,4,40,1,25,top_5,outstanding
"12,734","7,885",5.864,142,2,40,3,30,top_5,outstanding
"12,716","7,885",9.53,371,8,119,4,87,top_5,outstanding
"12,692","7,885",6.711,215,3,69,3,52,top_5,outstanding
"12,677","7,885",3.95,325,8,114,7,77,top_5,outstanding
"12,610","7,885",12.364,196,9,67,2,38,top_5,outstanding
"12,593","7,885",5.312,250,7,88,4,62,top_5,outstanding
"12,583","7,885",5.345,174,6,62,4,37,top_5,outstanding
"12,582","7,885",7.63,432,10,143,6,97,top_5,outstanding
"12,581","7,885",8.617,284,9,97,4,59,top_5,outstanding
"12,580","7,885",3.479,133,2,46,3,32,top_5,outstanding
"12,568","7,885",2.268,85,1,28,2,22,top_5,outstanding
"12,537","7,885",-0.863,35,2,13,2,9,top_5,outstanding
"12,533","7,885",14.395,126,8,47,1,26,top_5,outstanding
"12,521","7,885",8.49,211,9,75,3,44,top_5,outstanding
"12,498","7,885",2.546,178,2,57,4,46,top_5,outstanding
"12,488","7,885",5.963,173,5,62,3,39,top_5,outstanding
"12,466","7,885",7.714,125,6,43,2,26,top_5,outstanding
"12,164","7,885",8.66,180,1,56,2,45,top_5,outstanding
"12,152","7,885",6.975,55,3,20,2,10,top_5,outstanding
"11,912","7,885",6.99,121,4,40,2,26,top_5,outstanding
"11,909","7,885",7.158,154,5,58,2,38,top_5,outstanding
"11,907","7,885",21.378,193,8,70,1,39,top_5,outstanding
"11,595","7,885",8.149,81,3,28,1,19,top_5,outstanding
"11,593","7,885",4.24,226,2,74,5,52,top_5,outstanding
"11,571","7,885",12.86,321,11,107,3,64,top_5,outstanding
"12,134","7,885",3.445,181,3,63,4,44,top_5,outstanding
"12,129","7,885",9.06,249,9,83,3,55,top_5,outstanding
"12,117","7,885",6.271,133,2,40,3,27,top_5,outstanding
"12,115","7,885",3.195,125,2,41,3,30,top_5,outstanding
"12,106","7,885",7.051,236,5,76,4,50,top_5,outstanding
"12,099","7,885",5.802,358,8,117,6,83,top_5,outstanding
"12,095","7,885",3.306,116,4,40,3,27,top_5,outstanding
"12,093","7,885",14.842,263,9,87,2,55,top_5,outstanding
"12,069","7,885",14.843,108,4,33,1,19,top_5,outstanding
"12,065","7,885",12.302,321,13,111,3,67,top_5,outstanding
"12,058","7,885",-0.567,37,0,11,3,9,top_5,outstanding
"12,030","7,885",4.901,167,7,61,3,40,top_5,outstanding
"12,029","7,885",9.32,94,0,30,1,23,top_5,outstanding
"12,020","7,885",6.335,52,3,19,1,11,top_5,outstanding
"12,019","7,885",6.027,106,3,33,2,23,top_5,outstanding
"12,017","7,885",5.504,276,8,100,5,63,top_5,outstanding
"12,006","7,885",3.91,52,0,17,1,13,top_5,outstanding
"11,996","7,885",4.588,201,6,74,4,47,top_5,outstanding
"11,981","7,885",8.447,68,1,21,1,14,top_5,outstanding
"11,969","7,885",1.583,58,2,20,2,14,top_5,outstanding
"11,220","7,885",7.988,151,4,52,2,34,top_5,outstanding
"11,211","7,885",15.851,288,13,107,2,63,top_5,outstanding
"11,200","7,885",15.097,132,3,41,1,27,top_5,outstanding
"11,188","7,885",5.41,64,1,22,1,16,top_5,outstanding
"11,166","7,885",5.852,131,3,43,2,32,top_5,outstanding
"11,165","7,885",8.489,350,4,112,4,86,top_5,outstanding
"11,162","7,885",8.179,155,5,52,2,35,top_5,outstanding
"11,160","7,885",8.372,151,6,53,2,33,top_5,outstanding
"11,148","7,885",8.501,149,2,47,2,32,top_5,outstanding
"11,147","7,885",8.33,321,10,104,5,65,top_5,outstanding
"11,546","7,885",12.76,85,3,28,1,15,top_5,outstanding
"11,527","7,885",10.196,200,13,78,3,37,top_5,outstanding
"11,498","7,885",3.766,46,1,16,1,11,top_5,outstanding
"11,459","7,885",5.051,49,0,13,1,11,top_5,outstanding
"11,458","7,885",3.765,36,3,15,1,8,top_5,outstanding
"11,445","7,885",10.022,189,6,63,2,43,top_5,outstanding
"11,428","7,885",5.769,198,4,66,3,49,top_5,outstanding
"11,425","7,885",15.483,276,4,87,2,58,top_5,outstanding
"11,126","7,885",18.981,169,7,58,1,34,top_5,outstanding
"11,113","7,885",7.587,153,3,50,2,36,top_5,outstanding
"11,111","7,885",6.55,56,1,18,1,12,top_5,outstanding
"10,859","7,885",7.464,319,7,105,4,79,top_5,outstanding
"10,850","7,885",6.464,140,3,48,2,34,top_5,outstanding
"10,842","7,885",8.311,39,1,13,1,7,top_5,outstanding
"10,827","7,885",6.408,197,1,61,3,46,top_5,outstanding
"10,493","7,885",6.697,102,4,33,2,21,top_5,outstanding
"10,492","7,885",7.667,47,2,16,1,9,top_5,outstanding
"10,449","7,885",3.338,45,0,14,1,11,top_5,outstanding
"10,614","7,885",5.625,69,0,23,1,18,top_5,outstanding
"10,555","7,885",4.588,51,1,15,1,12,top_5,outstanding
"10,552","7,885",5.693,101,2,33,2,22,top_5,outstanding
"10,550","7,885",5.878,91,2,28,2,19,top_5,outstanding
"10,548","7,885",3.044,132,3,43,4,30,top_5,outstanding
"10,547","7,885",9.641,445,14,146,5,99,top_5,outstanding
"10,544","7,885",8.83,24,1,6,1,4,top_5,outstanding
"10,538","7,885",8.518,262,6,93,3,64,top_5,outstanding
"10,512","7,885",2.172,73,1,26,2,18,top_5,outstanding
"10,509","7,885",4.41,56,1,19,1,14,top_5,outstanding
"10,281","7,885",5.475,11,1,4,1,2,top_5,outstanding
"10,249","7,885",7.41,80,2,25,1,20,top_5,outstanding
"10,228","7,885",5.732,222,3,69,4,50,top_5,outstanding
"10,226","7,885",4.172,143,4,51,4,31,top_5,outstanding
"10,220","7,885",6.079,119,6,43,2,27,top_5,outstanding
"10,127","7,885",7.606,131,4,42,2,28,top_5,outstanding
"10,116","7,885",5.375,130,2,42,2,33,top_5,outstanding
"10,115","7,885",8.181,87,4,28,2,16,top_5,outstanding
"9,869","7,885",5.218,133,2,46,2,35,top_5,outstanding
"9,867","7,885",8.71,452,6,149,5,113,top_5,outstanding
"9,860","7,885",1.055,84,0,29,2,24,top_5,outstanding
"9,859","7,885",7.044,153,5,50,4,29,top_5,outstanding
"9,700","7,885",-2.916,17,0,5,1,5,top_5,outstanding
"9,699","7,885",3.481,324,5,116,6,86,top_5,outstanding
"9,318","7,885",8.117,83,1,25,1,20,top_5,outstanding
"9,272","7,885",11.3,203,5,67,2,44,top_5,outstanding
"9,271","7,885",7.471,71,3,25,1,16,top_5,outstanding
"8,946","7,885",16.897,131,5,44,1,23,top_5,outstanding
"9,081","7,885",27.228,49,2,17,1,5,top_5,outstanding
"9,080","7,885",9.076,448,14,153,5,106,top_5,outstanding
"9,078","7,885",9.812,425,10,138,5,90,top_5,outstanding
"9,065","7,885",7.152,359,12,121,6,76,top_5,outstanding
"9,059","7,885",13.643,252,5,82,2,57,top_5,outstanding
"9,042","7,885",7.437,262,13,93,9,47,top_5,outstanding
"9,033","7,885",5.726,168,5,55,3,38,top_5,outstanding
"9,019","7,885",8.453,190,8,67,3,38,top_5,outstanding
"9,018","7,885",1.416,73,1,25,2,19,top_5,outstanding
"9,013","7,885",8.364,145,5,47,3,27,top_5,outstanding
"9,009","7,885",5.822,105,3,33,2,23,top_5,outstanding
"9,002","7,885",12.69,96,5,30,1,18,top_5,outstanding
"8,980","7,885",13.628,369,15,129,3,80,top_5,outstanding
"8,891","7,885",15.298,126,3,37,1,24,top_5,outstanding
"8,808","7,885",7.287,308,7,106,4,75,top_5,outstanding
"8,700","7,885",5.73,117,4,45,2,27,top_5,outstanding
"8,692","7,885",5.224,127,1,39,3,27,top_5,outstanding
"8,424","7,885",9.799,161,8,58,2,33,top_5,outstanding
"8,423","7,885",3.064,269,6,97,6,67,top_5,outstanding
"8,415","7,885",7.515,290,6,96,4,66,top_5,outstanding
"8,400","7,885",5.146,259,9,94,5,59,top_5,outstanding
"8,397","7,885",-0.898,67,2,24,3,18,top_5,outstanding
"8,395","7,885",6.846,221,2,74,3,54,top_5,outstanding
"8,390","7,885",7.542,293,10,97,4,67,top_5,outstanding
"8,388","7,885",3.938,59,1,19,1,16,top_5,outstanding
"8,348","7,885",6.515,243,9,91,4,54,top_5,outstanding
"8,346","7,885",1.038,103,1,34,3,27,top_5,outstanding
"8,319","7,885",8.62,65,2,22,1,13,top_5,outstanding
"8,285","7,885",1.526,144,3,50,4,37,top_5,outstanding
"8,275","7,885",1.776,90,0,31,2,25,top_5,outstanding
"8,164","7,885",3.558,185,5,66,4,45,top_5,outstanding
"8,159","7,885",5.336,351,7,115,7,78,top_5,outstanding
"8,151","7,885",9.887,253,10,86,3,53,top_5,outstanding
"8,307","7,885",5.907,51,2,19,1,11,top_5,outstanding
"7,773","7,885",8.043,108,5,35,2,21,top_5,outstanding
"8,112","7,885",5.781,321,7,109,6,71,top_5,outstanding
"8,111","7,885",6.202,303,8,98,6,64,top_5,outstanding
"8,107","7,885",2.73,65,1,21,2,15,top_5,outstanding
"8,091","7,885",13.319,207,7,72,2,39,top_5,outstanding
"8,011","7,885",7.474,127,6,44,2,27,top_5,outstanding
"8,033","7,885",8.199,144,3,47,2,31,top_5,outstanding
"7,990","7,885",6.806,148,4,45,3,30,top_5,outstanding
"7,763","7,885",13.061,318,14,103,3,62,top_5,outstanding
"7,705","7,885",9.475,55,3,18,1,10,top_5,outstanding
"7,703","7,885",10.911,469,17,168,5,98,top_5,outstanding
"7,701","7,885",7.662,394,15,136,6,84,top_5,outstanding
"7,673","7,885",6.717,386,11,130,6,87,top_5,outstanding
"7,662","7,885",3.606,97,1,31,2,24,top_5,outstanding
"7,660","7,885",10.501,426,14,146,5,86,top_5,outstanding
"7,652","7,885",10.59,418,15,134,5,83,top_5,outstanding
"7,644","7,885",8.838,180,3,63,2,44,top_5,outstanding
"7,641","7,885",21.414,194,4,64,1,40,top_5,outstanding
"7,639","7,885",4.335,29,1,10,1,6,top_5,outstanding
"7,631","7,885",-0.815,21,0,8,3,5,top_5,outstanding
"7,626","7,885",5.359,112,3,36,2,26,top_5,outstanding
"7,625","7,885",10.335,174,7,58,2,36,top_5,outstanding
"7,401","7,885",2.895,107,3,36,3,25,top_5,outstanding
"7,389","7,885",6.765,126,4,45,2,28,top_5,outstanding
"7,387","7,885",7.878,303,10,108,4,69,top_5,outstanding
"7,384","7,885",5.48,169,5,59,3,39,top_5,outstanding
"7,382","7,885",7.285,117,5,39,3,22,top_5,outstanding
"7,376","7,885",9.306,74,2,24,1,15,top_5,outstanding
"7,144","7,885",9.915,469,14,165,5,107,top_5,outstanding
"7,134","7,885",1.999,33,0,11,1,8,top_5,outstanding
"7,095","7,885",3.766,46,1,15,1,11,top_5,outstanding
"7,065","7,885",1.937,69,3,25,2,17,top_5,outstanding
"7,364","7,885",13.509,127,5,42,1,30,top_5,outstanding
"7,355","7,885",8.558,252,6,76,4,50,top_5,outstanding
"7,320","7,885",4.178,121,3,38,3,27,top_5,outstanding
"7,310","7,885",10.614,145,7,48,2,27,top_5,outstanding
"7,265","7,885",8.352,252,9,86,3,60,top_5,outstanding
"7,260","7,885",5.999,132,4,48,2,32,top_5,outstanding
"7,205","7,885",4.184,97,1,32,2,23,top_5,outstanding
"6,056","7,885",0.476,155,4,51,5,41,top_5,outstanding
"6,048","7,885",9.548,287,6,102,3,70,top_5,outstanding
"6,045","7,885",6.764,318,12,112,6,66,top_5,outstanding
"49,005","7,885",0.769,39,1,15,1,11,top_5,outstanding
"49,002","7,885",9.335,232,8,73,3,48,top_5,outstanding
"41,304","7,885",7.211,275,10,98,4,62,top_5,outstanding
"32,632","7,885",3.855,169,5,59,4,39,top_5,outstanding
"32,630","7,885",10.575,356,17,122,5,66,top_5,outstanding
"31,902","7,885",5.493,388,10,143,6,97,top_5,outstanding
"28,399","7,885",2.587,34,0,10,1,8,top_5,outstanding
"22,265","7,885",3.399,81,3,29,2,19,top_5,outstanding
"17,272","7,885",2.323,144,1,45,4,35,top_5,outstanding
"17,271","7,885",14.439,119,6,40,1,23,top_5,outstanding
"14,119","7,885",0.553,107,4,39,5,26,top_5,outstanding
"13,349","7,885",7.774,66,2,25,1,14,top_5,outstanding
"24,566","7,885",8.404,154,6,51,2,34,top_5,outstanding
"30,395","7,885",5.576,97,4,34,2,21,top_5,outstanding
"8,296","7,885",14.863,115,5,39,1,21,top_5,outstanding
"34,449","7,885",1.583,87,2,29,3,21,top_5,outstanding
"34,448","7,885",6.678,264,9,90,5,55,top_5,outstanding
"57,616","7,885",5.05,42,1,14,1,9,top_5,outstanding
"12,098","7,885",17.75,24,1,8,1,3,top_5,outstanding
"11,982","7,885",8.364,284,7,98,4,60,top_5,outstanding
"11,009","7,885",8.992,73,4,29,1,15,top_5,outstanding
"10,014","7,885",12.363,27,1,8,1,4,top_5,outstanding
"11,008","7,885",0.921,71,1,23,2,19,top_5,outstanding
"11,007","7,885",5.62,35,0,10,1,7,top_5,outstanding
"10,667","7,885",6.918,154,3,51,2,39,top_5,outstanding
"7,275","7,885",6.044,379,11,128,6,89,top_5,outstanding
"7,222","7,885",6.429,62,0,18,1,14,top_5,outstanding
"45,467","6,765",20.001,182,6,61,1,40,top_5,outstanding
"37,452","6,765",15.341,140,2,44,1,31,top_5,outstanding
"37,079","6,765",-1.534,27,0,8,1,8,top_5,outstanding
"35,307","6,765",1.999,33,1,11,1,8,top_5,outstanding
"35,981","6,765",8.907,425,14,145,5,97,top_5,outstanding
"36,255","6,765",13.49,121,3,38,1,26,top_5,outstanding
"33,688","6,765",4.525,63,0,22,1,17,top_5,outstanding
"33,917","6,765",0.237,27,0,9,1,7,top_5,outstanding
"34,274","6,765",15.713,99,4,33,1,16,top_5,outstanding
"34,273","6,765",4.98,52,1,16,1,12,top_5,outstanding
"33,452","6,765",9.514,100,1,34,1,27,top_5,outstanding
"33,451","6,765",11.982,111,4,43,1,25,top_5,outstanding
"33,449","6,765",3.064,52,0,17,1,14,top_5,outstanding
"33,270","6,765",14.776,100,9,36,1,17,top_5,outstanding
"33,268","6,765",18.62,165,7,57,1,33,top_5,outstanding
"31,964","6,765",13.49,121,6,44,1,26,top_5,outstanding
"29,425","6,765",2.944,60,1,22,1,19,top_5,outstanding
"26,522","6,765",13.335,232,7,82,2,48,top_5,outstanding
"26,219","6,765",1.583,29,1,11,1,7,top_5,outstanding
"26,465","6,765",8.232,90,2,34,1,24,top_5,outstanding
"26,464","6,765",7.554,336,5,115,4,88,top_5,outstanding
"24,790","6,765",9.058,87,3,30,1,20,top_5,outstanding
"25,434","6,765",5.62,35,1,11,1,7,top_5,outstanding
"22,863","6,765",17.83,132,4,41,1,22,top_5,outstanding
"21,073","6,765",14.399,128,5,42,1,27,top_5,outstanding
"20,005","6,765",14.843,108,6,39,1,19,top_5,outstanding
"20,983","6,765",7.101,128,3,44,2,28,top_5,outstanding
"19,930","6,765",17.634,141,5,43,1,25,top_5,outstanding
"19,299","6,765",12.132,83,3,29,1,15,top_5,outstanding
"18,813","6,765",8.062,52,3,18,1,10,top_5,outstanding
"18,434","6,765",12.167,94,4,31,1,18,top_5,outstanding
"17,490","6,765",8.109,100,5,35,2,19,top_5,outstanding
"18,063","6,765",12.924,125,3,51,1,36,top_5,outstanding
"18,165","6,765",13.831,325,13,107,3,61,top_5,outstanding
"17,295","6,765",5.423,70,2,25,1,19,top_5,outstanding
"17,138","6,765",11.569,107,4,39,1,24,top_5,outstanding
"16,234","6,765",27.577,254,6,79,1,52,top_5,outstanding
"16,134","6,765",13.392,239,7,80,2,51,top_5,outstanding
"15,208","6,765",5.573,43,2,17,1,9,top_5,outstanding
"15,206","6,765",16.021,286,12,102,2,60,top_5,outstanding
"15,193","6,765",11.274,99,3,36,1,21,top_5,outstanding
"15,192","6,765",6.933,74,1,26,1,18,top_5,outstanding
"15,063","6,765",6.627,119,3,38,2,26,top_5,outstanding
"14,345","6,765",9.031,178,4,62,2,42,top_5,outstanding
"14,241","6,765",3.647,143,2,50,3,35,top_5,outstanding
"14,213","6,765",12.396,104,2,32,1,21,top_5,outstanding
"12,714","6,765",21.012,117,7,46,1,16,top_5,outstanding
"12,605","6,765",7.176,70,0,23,1,16,top_5,outstanding
"12,604","6,765",9.228,157,3,49,2,33,top_5,outstanding
"12,529","6,765",16.302,101,6,34,1,16,top_5,outstanding
"12,577","6,765",3.432,99,2,33,3,22,top_5,outstanding
"12,506","6,765",5.419,59,0,19,1,14,top_5,outstanding
"12,575","6,765",21.499,194,7,67,1,39,top_5,outstanding
"12,185","6,765",10.62,170,7,58,2,34,top_5,outstanding
"11,050","6,765",22.306,203,8,72,1,43,top_5,outstanding
"10,959","6,765",16.282,128,7,43,1,23,top_5,outstanding
"10,256","6,765",13.208,237,7,76,2,51,top_5,outstanding
"10,304","6,765",11.124,93,7,37,1,19,top_5,outstanding
"10,255","6,765",15.261,120,3,39,1,22,top_5,outstanding
"10,211","6,765",21.178,192,6,64,1,40,top_5,outstanding
"10,160","6,765",29.454,264,8,91,1,61,top_5,outstanding
"10,153","6,765",17.432,150,9,56,1,29,top_5,outstanding
"10,152","6,765",21.23,193,7,73,1,44,top_5,outstanding
"10,150","6,765",0.233,30,2,13,1,8,top_5,outstanding
"9,695","6,765",13.933,127,3,42,1,28,top_5,outstanding
"9,332","6,765",7.176,70,4,27,1,16,top_5,outstanding
"9,316","6,765",0.769,39,1,14,1,11,top_5,outstanding
"9,257","6,765",6.942,57,1,17,1,12,top_5,outstanding
"9,231","6,765",13.533,106,4,35,1,20,top_5,outstanding
"9,202","6,765",7.192,54,2,17,1,11,top_5,outstanding
"8,963","6,765",25.771,236,11,86,1,45,top_5,outstanding
"9,145","6,765",16.001,290,12,112,2,63,top_5,outstanding
"9,014","6,765",5.472,121,4,45,2,29,top_5,outstanding
"8,825","6,765",13.933,127,4,44,1,28,top_5,outstanding
"8,816","6,765",9.48,93,1,28,1,22,top_5,outstanding
"8,734","6,765",11.83,60,4,20,1,10,top_5,outstanding
"8,715","6,765",11.372,94,3,31,1,19,top_5,outstanding
"8,688","6,765",13.475,99,3,31,1,18,top_5,outstanding
"8,443","6,765",24.158,220,6,68,1,48,top_5,outstanding
"8,438","6,765",5.959,124,3,42,2,29,top_5,outstanding
"8,335","6,765",18.15,326,14,109,2,68,top_5,outstanding
"8,334","6,765",5.089,128,0,39,2,33,top_5,outstanding
"8,260","6,765",25.457,223,11,78,1,37,top_5,outstanding
"8,255","6,765",22.634,206,8,74,1,43,top_5,outstanding
"8,550","6,765",15.091,109,6,36,1,19,top_5,outstanding
"7,786","6,765",5.842,172,7,63,3,39,top_5,outstanding
"7,822","6,765",5.079,65,2,23,1,17,top_5,outstanding
"8,048","6,765",7.62,55,1,19,1,11,top_5,outstanding
"8,038","6,765",15.045,105,5,34,1,18,top_5,outstanding
"8,030","6,765",1.999,33,0,11,1,8,top_5,outstanding
"8,027","6,765",20.354,185,7,65,1,40,top_5,outstanding
"7,756","6,765",14.83,96,4,28,1,16,top_5,outstanding
"7,736","6,765",9.62,75,5,26,1,15,top_5,outstanding
"7,724","6,765",14.19,115,5,39,1,22,top_5,outstanding
"7,684","6,765",13.762,113,5,36,1,22,top_5,outstanding
"7,683","6,765",17.591,459,13,137,3,90,top_5,outstanding
"7,630","6,765",18.48,169,6,58,1,39,top_5,outstanding
"7,457","6,765",10.377,95,2,31,1,21,top_5,outstanding
"7,426","6,765",2.823,98,0,35,2,26,top_5,outstanding
"7,413","6,765",7.158,154,4,53,2,38,top_5,outstanding
"7,360","6,765",9.812,85,2,27,1,18,top_5,outstanding
"7,350","6,765",12.553,327,13,113,3,68,top_5,outstanding
"7,349","6,765",10.236,92,3,32,1,20,top_5,outstanding
"7,348","6,765",10.236,92,3,32,1,20,top_5,outstanding
"7,346","6,765",8.713,49,2,13,1,9,top_5,outstanding
"7,273","6,765",14.499,99,5,31,1,17,top_5,outstanding
"7,232","6,765",15.873,287,8,92,2,62,top_5,outstanding
"7,257","6,765",9.141,85,4,30,1,19,top_5,outstanding
"6,111","6,765",12.171,224,7,80,2,50,top_5,outstanding
"6,094","6,765",5.903,115,3,40,2,26,top_5,outstanding
"5,881","6,765",-0.09,40,0,12,2,10,top_5,outstanding
"5,763","6,765",16.782,146,5,47,1,29,top_5,outstanding
"5,244","6,765",6.158,55,2,18,1,12,top_5,outstanding
"5,243","6,765",14.055,122,6,44,1,25,top_5,outstanding
"5,434","6,765",22.151,201,4,67,1,46,top_5,outstanding
"4,828","6,765",19.092,173,4,57,1,37,top_5,outstanding
"4,823","6,765",29.876,276,8,91,1,57,top_5,outstanding
"4,822","6,765",16.708,149,5,49,1,31,top_5,outstanding
"4,798","6,765",11.311,113,2,40,1,30,top_5,outstanding
"4,791","6,765",12.171,112,3,39,1,25,top_5,outstanding
"5,222","6,765",17.237,154,5,50,1,32,top_5,outstanding
"5,143","6,765",9.018,94,1,30,1,24,top_5,outstanding
"5,120","6,765",9.637,253,10,92,3,54,top_5,outstanding
"5,098","6,765",12.999,295,14,106,3,55,top_5,outstanding
"5,097","6,765",18.046,319,9,105,2,64,top_5,outstanding
"4,741","6,765",6.794,66,1,19,1,15,top_5,outstanding
"4,737","6,765",10.897,86,4,30,1,17,top_5,outstanding
"4,322","6,765",13.62,115,5,41,1,23,top_5,outstanding
"4,504","6,765",8.005,239,4,74,3,56,top_5,outstanding
"4,503","6,765",-5.693,35,0,12,3,12,top_5,outstanding
"4,488","6,765",15.047,119,5,39,1,22,top_5,outstanding
"4,475","6,765",9.7,248,9,82,3,52,top_5,outstanding
"4,631","6,765",0.233,30,1,11,1,8,top_5,outstanding
"4,693","6,765",17.042,155,4,49,1,34,top_5,outstanding
"4,625","6,765",12.881,123,3,42,1,30,top_5,outstanding
"4,623","6,765",17.919,153,9,54,1,29,top_5,outstanding
"4,621","6,765",5.617,208,8,80,4,46,top_5,outstanding
"4,615","6,765",8.311,39,2,12,1,7,top_5,outstanding
"4,593","6,765",3.909,139,2,48,3,33,top_5,outstanding
"4,138","6,765",3.968,57,1,21,1,15,top_5,outstanding
"4,126","6,765",6.649,49,2,17,1,10,top_5,outstanding
"4,055","6,765",4.623,48,1,17,1,11,top_5,outstanding
"3,791","6,765",11.475,77,3,26,1,14,top_5,outstanding
"3,768","6,765",16.407,438,16,149,3,91,top_5,outstanding
"3,764","6,765",14.408,250,10,88,2,51,top_5,outstanding
"3,763","6,765",6.662,75,2,26,1,19,top_5,outstanding
"3,761","6,765",10.123,192,5,65,2,44,top_5,outstanding
"3,755","6,765",5.905,31,0,10,1,6,top_5,outstanding
"3,336","6,765",5.756,137,2,49,2,35,top_5,outstanding
"3,459","6,765",7.171,61,2,19,1,13,top_5,outstanding
"3,410","6,765",14.171,238,11,86,2,47,top_5,outstanding
"3,408","6,765",13.579,227,12,84,2,45,top_5,outstanding
"3,407","6,765",12.692,108,3,32,1,22,top_5,outstanding
"3,406","6,765",11.829,231,4,77,2,58,top_5,outstanding
"3,405","6,765",4.272,53,0,17,1,13,top_5,outstanding
"3,345","6,765",20.996,189,7,63,1,38,top_5,outstanding
"3,340","6,765",2.91,44,0,13,1,11,top_5,outstanding
"3,339","6,765",11.782,113,2,36,1,27,top_5,outstanding
"3,697","6,765",10.466,74,2,26,1,14,top_5,outstanding
"3,688","6,765",4.282,58,1,20,1,15,top_5,outstanding
"3,673","6,765",8.8,154,6,53,2,33,top_5,outstanding
"3,614","6,765",21.816,198,10,71,1,41,top_5,outstanding
"3,587","6,765",11.367,104,2,31,1,23,top_5,outstanding
"3,577","6,765",-0.356,29,1,11,1,8,top_5,outstanding
"3,266","6,765",6.464,70,1,21,1,17,top_5,outstanding
